id,image,conversations
520,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0rộng, hơi phẳng, trán dô.'}]"
521,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Tam đình cân phân.'}]"
522,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt\xa0lộ -> tướng Kim.'}]"
523,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, không lồi không sâu.'}]"
524,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày\xa0xa nhau'}]"
525,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn và mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0cao, mũi cao.'}]"
526,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao.'}]"
527,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng\xa0rộng, 2 môi mỏng như nhau.'}]"
528,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng.'}]"
529,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0cao, rộng, phẳng.'}]"
530,original/kim/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0dài và nhọn, đẩy ra trước.'}]"
531,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng và hạ\xa0đình cân phân, trung đình thấp.'}]"
532,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt\xa0lộ -> tướng\xa0Kim.'}]"
533,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0hẹp, sâu.'}]"
534,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày\xa0bình thường, không đậm không nhạt.'}]"
535,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0thấp, mũi bình thường, không cao, cánh mũi\xa0bè ra, lỗ mũi to.'}]"
536,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi trên?'}, {'from': 'gpt', 'value': 'Miệng\xa0rộng, môi trên\xa0dày.'}]"
537,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, không có dái tai.'}]"
538,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0cao, rộng.'}]"
539,original/kim/7.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0đưa ra trước.'}]"
540,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Hạ\xa0đình cao hơn so với thượng và trung đình.'}]"
541,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt lộ -> tướng\xa0Kim.'}]"
542,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to vừa phải, không sâu cũng\xa0không lồi.'}]"
543,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mi?'}, {'from': 'gpt', 'value': 'Mi cốt cao, 2 lông mày hơi xa nhau, lông mày\xa0nhạt và thưa.'}]"
544,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn và mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0cao, mũi\xa0cao.'}]"
545,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao, mở rộng ra bên ngoài.'}]"
546,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng\xa0nhỏ, môi trên mỏng.'}]"
547,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng.'}]"
548,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và mũi?'}, {'from': 'gpt', 'value': 'Trán\xa0rộng, phẳng.'}]"
549,original/kim/8.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả pháp lệnh?'}, {'from': 'gpt', 'value': 'Pháp lệnh dài'}]"
550,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: hạ đình và trung đình cân phân.'}]"
551,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt\xa0lộ -> tướng Kim.'}]"
552,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt hẹp, hơi sâu, mắt tĩnh, sáng .'}]"
553,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày\xa0đậm.'}]"
554,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0cao, mũi\xa0cao.'}]"
555,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má cao.'}]"
556,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng\xa0vừa phải, môi trên\xa0mỏng vừa phải.'}]"
557,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, không có dái tai.'}]"
558,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0đưa ra trước.'}]"
559,original/kim/9.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả pháp lệnh?'}, {'from': 'gpt', 'value': 'Pháp lệnh dài'}]"
560,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: hạ đình và trung đình cân phân.'}]"
561,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt\xa0lộ -> tướng Kim.'}]"
562,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt hẹp, hơi sâu, mắt tĩnh, sáng .'}]"
563,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày\xa0đậm.'}]"
564,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0cao, mũi\xa0cao.'}]"
565,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má cao.'}]"
566,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng\xa0vừa phải, môi trên\xa0mỏng vừa phải.'}]"
567,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, không có dái tai.'}]"
568,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0đưa ra trước.'}]"
569,original/kim/10.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả pháp lệnh?'}, {'from': 'gpt', 'value': 'Pháp lệnh dài'}]"
570,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: hạ đình và trung đình cân phân.'}]"
571,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt\xa0lộ -> tướng Kim.'}]"
572,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt hẹp, hơi sâu, mắt tĩnh, sáng .'}]"
573,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày\xa0đậm.'}]"
574,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0cao, mũi\xa0cao.'}]"
575,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má cao.'}]"
576,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng\xa0vừa phải, môi trên\xa0mỏng vừa phải.'}]"
577,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, không có dái tai.'}]"
578,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0đưa ra trước.'}]"
579,original/kim/11.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả pháp lệnh?'}, {'from': 'gpt', 'value': 'Pháp lệnh dài'}]"
580,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng và hạ đình cao hơn trung đình.'}]"
581,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0lộ -> tướng\xa0Kim đới Thủy.'}]"
582,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày hơi xa nhau, lông mày\xa0dày, rậm.'}]"
583,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0hẹp, sâu.'}]"
584,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0cao, mũi\xa0cao, bè ra, lỗ mũi rộng.'}]"
585,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao.'}]"
586,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng, môi và răng?'}, {'from': 'gpt', 'value': 'Miệng bình thường, môi trên\xa0mỏng. Pháp uyền sâu. Răng hàm trên và dưới đều, khít'}]"
587,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai.'}]"
588,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và vị trí tai?'}, {'from': 'gpt', 'value': 'Trán cao, rộng.'}]"
589,original/kim/12.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm và hàm?'}, {'from': 'gpt', 'value': 'Cằm\xa0đẩy ra trước. Hàm rõ cạnh, đẩy ra trước'}]"
590,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng đình và hạ đình dài, trung đình ngắn.'}]"
591,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
592,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày không gần không xa,\xa0ấn\xa0đường thoáng, lông mày đậm, xếch lên.'}]"
593,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, lồi, thiếu độ tĩnh, có độ minh vật lí (đen trắng phân minh), long lanh.'}]"
594,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0thấp, mũi\xa0cao.'}]"
595,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má và mũi?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao. Mũi cao, cánh mũi hẹp, lỗ mũi hơi hếch'}]"
596,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên\xa0dày.'}]"
597,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai hướng xuống.'}]"
598,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, phẳng, rộng.'}]"
599,original/kim/13.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm và hàm?'}, {'from': 'gpt', 'value': 'Cằm và hàm\xa0hơi đẩy ra trước.'}]"
600,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng đình và hạ đình dài, trung đình ngắn.'}]"
601,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
602,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả 2 lông mày?'}, {'from': 'gpt', 'value': '2 lông mày không gần không xa,\xa0ấn\xa0đường thoáng, lông mày đậm, xếch lên.'}]"
603,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, lồi, thiếu độ tĩnh, có độ minh vật lí (đen trắng phân minh), long lanh.'}]"
604,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0thấp, mũi\xa0cao.'}]"
605,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má và mũi?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao. Mũi cao, cánh mũi hẹp, lỗ mũi hơi hếch'}]"
606,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên\xa0dày.'}]"
607,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai hướng xuống.'}]"
608,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, phẳng, rộng.'}]"
609,original/kim/14.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm và hàm?'}, {'from': 'gpt', 'value': 'Cằm và hàm\xa0hơi đẩy ra trước.'}]"
610,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng đình và hạ đình dài, trung đình ngắn.'}]"
611,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
612,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày không gần không xa,\xa0ấn\xa0đường thoáng, lông mày đậm, xếch lên.'}]"
613,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, lồi, thiếu độ tĩnh, có độ minh vật lí (đen trắng phân minh), long lanh.'}]"
614,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0thấp, mũi\xa0cao.'}]"
615,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má và mũi?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao. Mũi cao, cánh mũi hẹp, lỗ mũi hơi hếch'}]"
616,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên\xa0dày.'}]"
617,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai hướng xuống.'}]"
618,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, phẳng, rộng.'}]"
619,original/kim/15.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm và hàm?'}, {'from': 'gpt', 'value': 'Cằm và hàm\xa0hơi đẩy ra trước.'}]"
620,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng đình cao, trung và hạ đình bằng nhau.'}]"
621,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
622,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày\xa0đậm.'}]"
623,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, sâu, mắt đỏ quạch, đen trắng không rõ ràng nên không minh vật lý, thần quan dữ dội, sắc bén.'}]"
624,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0khá cao, mũi cao, cánh mũi hẹp, lỗ mũi hếch.'}]"
625,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má cao, tròn, to.'}]"
626,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng\xa0bình thường, môi trên\xa0mỏng vừa phải.'}]"
627,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, hẹp, có dái tai.'}]"
628,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, rộng.'}]"
629,original/kim/16.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0hơi đẩy ra trước.'}]"
630,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng đình cao, trung và hạ đình bằng nhau.'}]"
631,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
632,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày\xa0đậm.'}]"
633,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, sâu, mắt đỏ quạch, đen trắng không rõ ràng nên không minh vật lý, thần quan dữ dội, sắc bén.'}]"
634,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0khá cao, mũi cao, cánh mũi hẹp, lỗ mũi hếch.'}]"
635,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má cao, tròn, to.'}]"
636,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng\xa0bình thường, môi trên\xa0mỏng vừa phải.'}]"
637,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, hẹp, có dái tai.'}]"
638,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và vị trí tai?'}, {'from': 'gpt', 'value': 'Trán cao, rộng.'}]"
639,original/kim/17.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0hơi đẩy ra trước.'}]"
640,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài, hạ và thượng đình bằng nhau.'}]"
641,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt\xa0ẩn -> tướng\xa0Hỏa.'}]"
642,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, lồi, lông mày đậm, gần nhau.'}]"
643,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi\xa0cao, lỗ mũi nhỏ, cánh mũi mỏng, hẹp.'}]"
644,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má\xa0cao, không lộ xương.'}]"
645,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên bình thường.'}]"
646,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng.'}]"
647,original/hỏa/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán phẳng, thấp, hẹp.'}]"
648,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài, hạ và thượng đình bằng nhau.'}]"
649,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt\xa0ẩn -> tướng\xa0Hỏa.'}]"
650,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, lồi, lông mày đậm, gần nhau.'}]"
651,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi\xa0cao, lỗ mũi nhỏ, cánh mũi mỏng, hẹp.'}]"
652,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má\xa0cao, không lộ xương.'}]"
653,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên bình thường.'}]"
654,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng.'}]"
655,original/hỏa/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán phẳng, thấp, hẹp.'}]"
656,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình và hạ đình dài hơn thượng đình.'}]"
657,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt\xa0ẩn -> tướng\xa0Hỏa.'}]"
658,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, hơi lồi, long lanh, đen trắng phân minh (minh vật lí).'}]"
659,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi\xa0cao.'}]"
660,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao, tròn.'}]"
661,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng\xa0vừa phải, môi trên dày.'}]"
662,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, lộ xương.'}]"
663,original/hỏa/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và mũi?'}, {'from': 'gpt', 'value': 'Trán rộng, phẳng.'}]"
664,original/hỏa/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình và hạ đình dài hơn thượng đình.'}]"
665,original/hỏa/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt\xa0ẩn -> tướng\xa0Hỏa.'}]"
666,original/hỏa/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, hơi lồi, long lanh, đen trắng phân minh (minh vật lí).'}]"
667,original/hỏa/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi\xa0cao.'}]"
668,original/hỏa/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao, tròn.'}]"
